"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202006","CABA","Comuna 5",3,135,95,259000,"USD","Almagro - venta 3 amb - cochera y baulera - Segu 24hs - Piscina -  Parrillas - SUM","Departamento","Venta",-34.6132727,-58.4219629
"202006","CABA","Comuna 2",3,68,62,200000,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-34.5982067639,-58.4136905293
"202006","CABA","Comuna 14",3,80,74,169000,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-34.5841244039,-58.424087315
"202006","CABA","Comuna 14",3,58,58,163001,"USD","Departamento de 3 ambientes en Venta en Palermo","Departamento","Venta",-34.5899668,-58.4224198
"202006","CABA","Comuna 14",3,81,81,264500,"USD","Departamento de 3 ambientes en Venta en Palermo soho","Departamento","Venta",-34.5843203771,-58.4180951146
"202006","CABA","Comuna 14",3,80,74,169000,"USD","Departamento de 3 ambientes en Venta en Palermo soho","Departamento","Venta",-34.5841244039,-58.424087315
"202006","CABA","Comuna 14",3,85,73,349000,"USD","OPORTUNIDAD! 3 AMB DE 84 M2 EN EXCELENTE UBICACION CON COCHERA Y AMENITIES","Departamento","Venta",-34.5646466,-58.4373871
"202006","CABA","Comuna 13",3,140,80,245000,"USD","Departamento de 3 ambientes en Venta en Belgrano","Departamento","Venta",-34.5677571,-58.4553959
"202006","CABA","Comuna 13",3,144,78,370000,"USD","Departamento 3 ambientes con parque propio en venta Belgrano","Departamento","Venta",-34.563805,-58.4387527
"202006","CABA","Comuna 13",3,68,66,270000,"USD","2 Ambientes en Belgrano con Amenities","Departamento","Venta",-34.5633026,-58.45145
"202006","CABA","Comuna 12",3,78,65,230000,"USD","FANTASTICO SEMIPISO 3 AMB CON COCHERA A LA VENTA EN BELGRANO R","Departamento","Venta",-34.5671027131,-58.4729942308
"202006","GBA","La Plata",3,66,66,95000,"USD","Departamento - La Plata","Departamento","Venta",-34.9450796278,-57.9562031183
"202006","CABA","Comuna 15",3,68,60,96801,"USD","Departamento de 3 ambientes en Venta en Paternal","Departamento","Venta",-34.5987263,-58.464604
"202006","CABA","Comuna 2",3,90,82,265000,"USD","Departamento de 3 ambientes en Venta en Recoleta","Departamento","Venta",-34.5899051842,-58.4014712986
"202006","CABA","Comuna 3",3,75,75,125000,"USD","BALVANERA VENTA 3 AMB. CON DEPENDENCIA","Departamento","Venta",-34.6046469,-58.3951644
"202006","CABA","Comuna 15",3,82,74,215000,"USD","Departamento de 3 ambientes en Venta en Caballito","Departamento","Venta",-34.6039504503,-58.4375316924
"202006","CABA","Comuna 6",3,94,83,250000,"USD","VENTA-CABALLITO-SEMI PISO DE 3 AMBIENTES-93m2","Departamento","Venta",-34.6282221,-58.4501864
"202006","CABA","Comuna 15",3,62,56,130000,"USD","Excelente departamento de 3 ambientes con balcón","Departamento","Venta",-34.5894608791,-58.4470977761
"202006","CABA","Comuna 15",3,70,60,160000,"USD","Departamentos en Venta Lemos 260, Chacarita","Departamento","Venta",-34.5889353,-58.4483385
"202006","CABA","Comuna 14",3,72,64,230000,"USD","REBAJADO - 3 AMBIENTE EN TORRE CON AMENITIES !!","Departamento","Venta",-34.5738605873,-58.4319068469
"202006","CABA","Comuna 14",3,144,78,370000,"USD","Departamento 3 ambientes con parque propio en venta Las Cañitas","Departamento","Venta",-34.5632060118,-58.4396530665
"202006","GBA","San Fernando",3,111,111,360000,"USD","ANA VALENCIA VENTAS","Departamento","Venta",-34.4442965,-58.5394796
"202006","CABA","Comuna 15",3,60,60,169000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.5964175174,-58.4442625068
"202006","CABA","Comuna 15",3,57,52,140001,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6000146,-58.4424739
"202006","CABA","Comuna 15",3,84,84,259000,"USD","V. Crespo - Malabia 400 -  Torre  full Amenities -  seguridad 24hs Piscina - Solarium - Parrilla Gym Laundry   cochera opcional-","Departamento","Venta",-34.59898,-58.4400106
"202006","CABA","Comuna 15",3,73,68,200000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6032193,-58.4327709
"202006","CABA","Comuna 15",3,70,65,255000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6022027166,-58.4358386648
"202006","CABA","Comuna 15",3,91,86,185000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6010704781,-58.4380608302
"202006","CABA","Comuna 15",3,82,74,215000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6039504503,-58.4375316924
"202006","CABA","Comuna 15",3,58,55,137000,"USD","Departamento de 3 ambientes en Venta en Villa crespo","Departamento","Venta",-34.59584,-58.44075
"202006","CABA","Comuna 12",3,88,78,169000,"USD","Departamento en Venta en Villa Urquiza","Departamento","Venta",-34.565833,-58.4884973
"202006","CABA","Comuna 12",3,78,65,230000,"USD","FANTASTICO SEMIPISO 3 AMB CON COCHERA A LA VENTA EN VILLA URQUIZA","Departamento","Venta",-34.5670499,-58.4732137
"202006","CABA","Comuna 12",3,95,78,189000,"USD","Departamento en Venta en Villa Urquiza","Departamento","Venta",-34.565833,-58.4884973
"202006","GBA","Vicente López",3,104,104,279000,"USD","Venta - Laprida Francisco Narciso 746 1°","Departamento","Venta",-34.5319248,-58.4696286
"202006","GBA","Vicente López",3,106,70,279000,"USD","Departamento Triplex 3 ambientes con terraza en Talar de Florida  - 2 cocheras alquiladas - Florida","Departamento","Venta",-34.5334681,-58.4883591
"202006","GBA","Lomas de Zamora",3,80,68,165000,"USD","Vergara 1543 20° D I Banfield","Departamento","Venta",-34.7425179837,-58.3944184628
"202006","GBA","Lomas de Zamora",3,101,87,210000,"USD","Sarmiento 305 1° A I  Lomas de Zamora","Departamento","Venta",-34.7639245469,-58.4049076163
"202006","GBA","Lomas de Zamora",3,39,39,115000,"USD","Arenales 1852 PB 23 I Banfield Este","Departamento","Venta",-34.7399965061,-58.3866833061
"202006","GBA","Lomas de Zamora",3,74,70,160000,"USD","BelgranO 1395 5° B I Banfield","Departamento","Venta",-34.7446944519,-58.391831621
"202006","GBA","Lomas de Zamora",3,78,57,185000,"USD","Alte. Brown 2973 I Temperley","Departamento","Venta",-34.7719612885,-58.3955705265
"202006","GBA","Lomas de Zamora",3,88,69,160000,"USD","Alte. Brown 2973 I Temperley Este","Departamento","Venta",-34.7719612885,-58.3955705265
"202006","CABA","Comuna 5",4,102,102,255001,"USD","Depto.tipo casa de 4 ambientes en Venta en Abasto","PH","Venta",-34.6048464,-58.416626
"202006","CABA","Comuna 14",4,142,142,347000,"USD","Depto.tipo casa de 4 ambientes en Venta en Palermo soho","PH","Venta",-34.5898454123,-58.423169096
"202006","CABA","Comuna 14",4,142,142,347000,"USD","Depto.tipo casa de 4 ambientes en Venta en Palermo","PH","Venta",-34.5898454123,-58.423169096
"202006","CABA","Comuna 14",4,84,84,190001,"USD","Depto.tipo casa de 4 ambientes en Venta en Palermo","PH","Venta",-34.59532,-58.42485
"202006","CABA","Comuna 15",4,300,165,475000,"USD","Depto.tipo casa de 4 ambientes en Venta en Villa crespo","PH","Venta",-34.5932724106,-58.4369956068
"202006","CABA","Comuna 15",4,85,85,196001,"USD","Depto.tipo casa de 4 ambientes en Venta en Villa crespo","PH","Venta",-34.6001673,-58.4500729
"202006","CABA","Comuna 10",4,93,67,129000,"USD","Sarachaga 4200 Floresta/V. Sarfield PH PB 3/4 amb tza u$129.000","PH","Venta",-34.6299667794,-58.4878861042
"202006","CABA","Comuna 7",4,160,140,180000,"USD","Senillosa 1900 - Parque Chacabuco - Capital Federal","PH","Venta",-34.6383996,-58.4254038
"202006","GBA","Morón",4,200,200,350000,"USD","Casa - Moron","Casa","Venta",-34.6461138,-58.6498157
"202006","CABA","Comuna 12",4,320,220,690000,"USD","Espectacular Casa muy moderna 220mts con pileta - Saavedra","Casa","Venta",-34.5457443,-58.4831721
"202006","CABA","Comuna 3",4,91,86,115000,"USD","Oportunidad - Amplio 3 Ambientes. c/dependencia frente a Plaza Miserere","Departamento","Venta",-34.61042,-58.4082908
"202006","CABA","Comuna 5",4,77,73,235000,"USD","Departamento de 4 ambientes en Venta en Abasto","Departamento","Venta",-34.60133,-58.41361
"202006","CABA","Comuna 5",4,101,91,279000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.6053833869,-58.420051641
"202006","CABA","Comuna 15",4,164,155,370000,"USD","Departamento de 4 ambientes en Venta en Almagro","Departamento","Venta",-34.602770195,-58.4322889913
"202006","CABA","Comuna 14",4,168,142,347000,"USD","Departamento de 4 ambientes en Venta en Palermo soho","Departamento","Venta",-34.5892282,-58.4240173
"202006","CABA","Comuna 2",4,106,96,295000,"USD","Departamento de 4 ambientes en Venta en Palermo","Departamento","Venta",-34.5981784441,-58.4152367035
"202006","CABA","Comuna 2",4,98,81,200000,"USD","Departamento de 4 ambientes en Venta en Palermo","Departamento","Venta",-34.5937601,-58.4067626
"202006","CABA","Comuna 14",4,103,95,325000,"USD","Dpto.4 amb + dependencia, balc al fte., esp guardacoch y baulera – SUM y terraza con parrilla","Departamento","Venta",-34.5910385449,-58.4173693582
"202006","CABA","Comuna 13",4,171,171,1300000,"USD","VENTA o ALQUILER: Torre BELVEDERE - Proyecto AISENSON - U$4.000 mas gastos o U$5.200 paquete, SIN muebles. Pileta cubierta!","Departamento","Venta",-34.563052,-58.4462053
"202006","CABA","Comuna 13",4,136,121,940000,"USD","U$S 940.000 - 4 amb con cochera doble - Mirabilia Belgrano - Arcos 2600","Departamento","Venta",-34.5553638432,-58.4583120995
"202006","CABA","Comuna 2",4,138,129,399000,"USD","Departamento de 4 ambientes en Venta en Recoleta","Departamento","Venta",-34.5953297344,-58.3969437106
"202006","CABA","Comuna 2",4,98,81,200000,"USD","Departamento de 4 ambientes en Venta en Recoleta","Departamento","Venta",-34.5937601,-58.4067626
"202006","CABA","Comuna 3",4,56,54,140000,"USD","Departamento de 4 ambientes en Venta en Balvanera","Departamento","Venta",-34.6136411,-58.4069098
"202006","CABA","Comuna 6",4,160,148,420001,"USD","Departamento de 4 ambientes en Venta en Caballito","Departamento","Venta",-34.6130121,-58.4410942
"202006","CABA","Comuna 6",4,225,103,437800,"USD","AZCUY :BEST PLACE TO LIVE. DONNA Vita - En venta. Exclusivo departamento 4 ambientes. 3 dormitorios en suite y terraza propia. Full amenities. Caballito.","Departamento","Venta",-34.6280112,-58.4351927
"202006","CABA","Comuna 15",4,95,95,171000,"USD","Departamento de 4 ambientes en Venta en Chacarita","Departamento","Venta",-34.5934766319,-58.4458224783
"202006","CABA","Comuna 14",4,146,131,480000,"USD","Zapata 450 - Divino Departamento Al Frente 4 Ambientes con Dependencia, Cocina - Comedor Diario - Lavadero - Cochera y Baulera - Los mejores Amenities: Piscina - GYM - SUM - Solarium - Juegos para Niños - Parrilla - Seguridad 24hs","Departamento","Venta",-34.5728314,-58.4422837
"202006","CABA","Comuna 15",4,145,132,255000,"USD","Departamento de 4 ambientes en Venta en Villa crespo","Departamento","Venta",-34.6030006631,-58.4333641959
"202006","CABA","Comuna 1",4,220,220,1680000,"USD","VENTA Exc. semipiso MUY ALTO a nuevo 220 m2  Torre RIO en LE PARC MADERO  U$1.680.000","Departamento","Venta",-34.6112439,-58.3605458
"202006","GBA","Vicente López",4,85,75,205000,"USD","DIVINO DEPTO 4 AMB CON COCHERA A LA VENTA EN LA LUCILA","Departamento","Venta",-34.4962018,-58.4850368
"202006","GBA","Lomas de Zamora",4,117,112,410000,"USD","Alte. Brown 2973 I Temperley Este","Departamento","Venta",-34.7719612885,-58.3955705265
"202006","CABA","Comuna 2",5,197,115,375000,"USD","Impecable PH en Palermo!!!","PH","Venta",-34.596876,-58.414144
"202006","GBA","Tigre",5,306,306,495000,"USD","Casa alquiler paquete con expensas incluidas - Los Sauces","Casa","Venta",-34.4038173,-58.6593516
"202006","GBA","General San Martín",5,225,210,150000,"USD","Amplia casa en San Andrs","Casa","Venta",-34.5554721,-58.5379106
"202006","CABA","Comuna 5",5,124,105,446823,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-34.6033231,-58.4183102
"202006","CABA","Comuna 5",5,125,110,360000,"USD","Departamento de 5 ambientes en Venta en Almagro","Departamento","Venta",-34.6039119425,-58.4173718003
"202006","CABA","Comuna 14",5,250,250,1550000,"USD","RETASADO VENTA: Excelente piso RECICLADO a full con Vista franca al río y Barrio Parque!","Departamento","Venta",-34.5795149,-58.4057816
"202006","CABA","Comuna 14",5,170,160,550000,"USD","Departamento de 5 ambientes en Venta en Belgrano","Departamento","Venta",-34.57025,-58.433008
"202006","CABA","Comuna 14",5,146,131,480000,"USD","Zapata 450 - Divino Departamento Al Frente 5 Ambientes, Cocina - Comedor Diario - Lavadero - Cochera y Baulera - Los mejores Amenities: Piscina - GYM - SUM - Solarium - Juegos para Niños - Parrilla - Seguridad 24hs","Departamento","Venta",-34.5728314,-58.4422837
"202006","CABA","Comuna 14",5,170,160,580000,"USD","Departamento de 5 ambientes en Venta en Las cañitas","Departamento","Venta",-34.57025,-58.433008
"202006","CABA","Comuna 15",5,114,108,320000,"USD","Departamento de 5 ambientes en Venta en Villa crespo","Departamento","Venta",-34.596593,-58.447803
"202006","CABA","Comuna 3",7,190,190,260001,"USD","Depto.tipo casa de 7 ambientes en Venta en Once","PH","Venta",-34.6115901,-58.4116681
"202006","CABA","Comuna 4",7,280,280,235000,"USD","Depto.tipo casa de 7 ambientes en Venta en Parque patricios","PH","Venta",-34.6406651674,-58.4080719893
"202007","GBA","San Isidro",9,309,309,130000,"ARS","Importante propiedad con 4 dormitorios, pileta y gran jardín  - San Isidro","Casa","Alquiler",-34.4772226,-58.523822
"202007","CABA","Comuna 3",1,38,36,24000,"ARS","Departamento - Abasto","Departamento","Alquiler",-34.6045227,-58.4117071
"202007","CABA","Comuna 14",1,37,31,16500,"ARS","Monoambiente en Palermo bajas expensas","Departamento","Alquiler",-34.593711,-58.428879
"202007","CABA","Comuna 14",1,36,32,20000,"ARS","MONOAMBIENTE CON BALCON PALERMO HOLLYWOOD","Departamento","Alquiler",-34.587314,-58.42628
"202007","CABA","Comuna 12",1,46,46,26000,"ARS","DEPARTAMENTO 1 AMB. AMOBLADO IMPECABLE. AGRONOMIA","Departamento","Alquiler",-34.588727,-58.4949
"202007","GBA","Ituzaingó",1,92,92,20000,"ARS","Departamento - Ituzaingó","Departamento","Alquiler",-34.6319394,-58.66124
"202007","CABA","Comuna 1",1,30,30,13500,"ARS","IDEAL OFICINA  BAJO ALQUILER y EXPENSAS ECONOMICAS","Departamento","Alquiler",-34.6032679,-58.3775485
"202007","GBA","Lomas de Zamora",2,55,50,13000,"ARS","2 AMBIENTES | PENNA, JOSE MARIA 812","Casa","Alquiler",-34.7494933,-58.4093469
"202007","GBA","Pilar",2,41,41,14500,"ARS","DEPTO. ALQUILER 2 AMB. CENTRO DE PILAR","Departamento","Alquiler",-34.4557187,-58.9188189
"202007","GBA","Tigre",2,77,67,18000,"ARS","Alquiler departamento 2 Amb Tigre Park 1 cochera","Departamento","Alquiler",-34.42612,-58.576287
"202007","CABA","Comuna 13",2,45,40,28000,"ARS","Departamento - Nuñez","Departamento","Alquiler",-34.5408453,-58.4647169
"202007","CABA","Comuna 13",2,51,48,38000,"ARS","BE LIBERTADOR!! 2 amb a estrenar! Ultima unidad! Piso alto.","Departamento","Alquiler",-34.5540484,-58.450058
"202007","CABA","Comuna 13",2,55,45,25000,"ARS","Hermoso depto al frente con balcón corrido. Super luminoso. Impecable!!","Departamento","Alquiler",-34.5426066,-58.4636016
"202007","CABA","Comuna 5",2,45,38,20000,"ARS","Departamento de 2 ambientes en Alquiler en Almagro","Departamento","Alquiler",-34.6061252346,-58.4294671732
"202007","GBA","Escobar",2,35,35,16500,"ARS","Departamento - Belén de Escobar Cristian Mooswalder Negocios Inmobiliarios","Departamento","Alquiler",-34.3453413,-58.7987306
"202007","CABA","Comuna 14",2,44,40,40000,"ARS","Alquiler 2 ambientes, piso alto con amenities en Las Cañitas, Palermo","Departamento","Alquiler",-34.5696374,-58.4332357
"202007","CABA","Comuna 14",2,48,45,26500,"ARS","Hermoso Depto 2 amb con Balcón Muy Luminoso","Departamento","Alquiler",-34.586955,-58.417454
"202007","CABA","Comuna 14",2,60,53,40000,"ARS","Departamento 2 ambientes en alquiler en Palermo Live Hotel , Full Amenities","Departamento","Alquiler",-34.5781014,-58.4377611
"202007","CABA","Comuna 14",2,64,48,60000,"ARS","Departamento - Palermo","Departamento","Alquiler",-34.5882093,-58.4388237
"202007","CABA","Comuna 13",2,28,28,17500,"ARS","ALQUILER 2 AMBIENTES EN BELGRANO. MUY LUMINOSO!","Departamento","Alquiler",-34.5585,-58.4516
"202007","GBA","La Plata",2,50,50,24000,"ARS","22 y 33. En ALQUILER Departamento amoblado de un dormitorio con cochera","Departamento","Alquiler",-34.8907766,-57.9558729
"202007","CABA","Comuna 2",2,36,34,22000,"ARS","Excelente departamento de 2 ambientes ubicado en Recoleta","Departamento","Alquiler",-34.5987401,-58.3880845
"202007","CABA","Comuna 1",2,45,40,23000,"ARS","Quartier San Telmo - Piso altisimo - divino 2 ambientes con cochera y los mejores amenities","Departamento","Alquiler",-34.6245599,-58.3754585
"202007","CABA","Comuna 1",2,44,42,32000,"ARS","QUARTIER SAN TELMO- Temporario 2 ambientes Balcon Amoblado Fte","Departamento","Alquiler",-34.6246759868,-58.3760109302
"202007","GBA","Berazategui",2,56,50,23000,"ARS","Departamento - Barrancas de Iraola","Departamento","Alquiler",-34.8218657,-58.1876291
"202007","CABA","Comuna 2",2,49,42,23000,"ARS","ALQUILER DOS AMBIENTES BARRIO NORTE RECOLETA","Departamento","Alquiler",-34.593954,-58.399721
"202007","CABA","Comuna 15",2,46,46,20000,"ARS","Departamento de 2 ambientes en Alquiler en Villa crespo","Departamento","Alquiler",-34.5959688801,-58.4400177163
"202007","GBA","Vicente López",2,54,48,47000,"ARS","Edificio AWWA - 8 04","Departamento","Alquiler",-34.5092798982,-58.4789829573
"202007","GBA","Vicente López",2,63,56,44500,"ARS","Excelente - Torre Awwa 2amb.","Departamento","Alquiler",-34.5092481,-58.4789118
"202007","GBA","Vicente López",2,58,58,45000,"ARS","Edificio AWWA - 8 04","Departamento","Alquiler",-34.5092798982,-58.4789829573
"202007","GBA","Lomas de Zamora",2,40,40,17000,"ARS","Departamento - Banfield Este","Departamento","Alquiler",-34.7427714,-58.3944703
"202007","GBA","Escobar",3,110,100,54000,"ARS","Cristian Mooswalder Negocios Inmobiliarios","Casa","Alquiler",-34.3778235773,-58.7604745097
"202007","CABA","Comuna 11",3,135,100,39000,"ARS","casa de 3 plantas - 2 cocheras - Muy Linda -","Casa","Alquiler",-34.6101635,-58.5278497
"202007","GBA","Pilar",3,110,95,25000,"ARS","Departamento - HI 42.5","Departamento","Alquiler",-34.4258504,-58.7894063
"202007","GBA","Tigre",3,55,55,13000,"ARS","Av. de los Constituyentes 3131 - Las Tunas - General Pacheco","Departamento","Alquiler",-34.4476809,-58.6707033
